model_key,iso3,country_name,b0p1,b1p0,n_discordant,p_raw,p_adj,test
llama3_3,NIU,Niue,0,0,0,1.0,0.6666666666666666,mcnemar
llama3_3,NLD,Netherlands,0,0,0,1.0,0.6706827309236948,mcnemar
llama3_3,NOR,Norway,0,0,0,1.0,0.6746987951807228,mcnemar
llama3_3,NPL,Nepal,0,0,0,1.0,0.678714859437751,mcnemar
llama3_3,NRU,Nauru,0,0,0,1.0,0.6827309236947792,mcnemar
llama3_3,NZL,New Zealand,0,0,0,1.0,0.6867469879518072,mcnemar
llama3_3,OMN,Oman,0,0,0,1.0,0.6907630522088354,mcnemar
llama3_3,PAK,Pakistan,0,0,0,1.0,0.6947791164658634,mcnemar
llama3_3,PAN,Panama,0,0,0,1.0,0.6987951807228916,mcnemar
llama3_3,PCN,Pitcairn,0,0,0,1.0,0.7028112449799196,mcnemar
llama3_3,PER,Peru,0,0,0,1.0,0.7068273092369478,mcnemar
llama3_3,PHL,Philippines,0,0,0,1.0,0.7108433734939759,mcnemar
llama3_3,PLW,Palau,0,0,0,1.0,0.714859437751004,mcnemar
llama3_3,PNG,Papua New Guinea,0,0,0,1.0,0.7188755020080321,mcnemar
llama3_3,POL,Poland,0,0,0,1.0,0.7228915662650602,mcnemar
llama3_3,PRI,Puerto Rico,0,0,0,1.0,0.7269076305220884,mcnemar
llama3_3,PRK,"Korea, Democratic People's Republic of",0,0,0,1.0,0.7309236947791165,mcnemar
llama3_3,PRT,Portugal,0,0,0,1.0,0.7349397590361446,mcnemar
llama3_3,PRY,Paraguay,0,0,0,1.0,0.7389558232931727,mcnemar
llama3_3,PSE,"Palestine, State of",0,0,0,1.0,0.7429718875502008,mcnemar
llama3_3,PYF,French Polynesia,0,0,0,1.0,0.7469879518072289,mcnemar
llama3_3,QAT,Qatar,0,0,0,1.0,0.751004016064257,mcnemar
llama3_3,REU,Réunion,0,0,0,1.0,0.7550200803212851,mcnemar
llama3_3,ROU,Romania,0,0,0,1.0,0.7590361445783133,mcnemar
llama3_3,RUS,Russian Federation,0,0,0,1.0,0.7630522088353414,mcnemar
llama3_3,RWA,Rwanda,0,0,0,1.0,0.7670682730923695,mcnemar
llama3_3,SAU,Saudi Arabia,0,0,0,1.0,0.7710843373493976,mcnemar
llama3_3,SDN,Sudan,0,0,0,1.0,0.7751004016064257,mcnemar
llama3_3,SEN,Senegal,0,0,0,1.0,0.7791164658634538,mcnemar
llama3_3,SGP,Singapore,0,0,0,1.0,0.7831325301204819,mcnemar
llama3_3,SGS,South Georgia and the South Sandwich Islands,0,0,0,1.0,0.7871485943775101,mcnemar
llama3_3,SHN,"Saint Helena, Ascension and Tristan da Cunha",0,0,0,1.0,0.7911646586345381,mcnemar
llama3_3,SJM,Svalbard and Jan Mayen,0,0,0,1.0,0.7951807228915663,mcnemar
llama3_3,SLB,Solomon Islands,0,0,0,1.0,0.7991967871485943,mcnemar
llama3_3,SLE,Sierra Leone,0,0,0,1.0,0.8032128514056225,mcnemar
llama3_3,SLV,El Salvador,0,0,0,1.0,0.8072289156626506,mcnemar
llama3_3,SMR,San Marino,0,0,0,1.0,0.8112449799196787,mcnemar
llama3_3,SOM,Somalia,0,0,0,1.0,0.8152610441767069,mcnemar
llama3_3,SPM,Saint Pierre and Miquelon,0,0,0,1.0,0.8192771084337349,mcnemar
llama3_3,SRB,Serbia,0,0,0,1.0,0.8232931726907631,mcnemar
llama3_3,SSD,South Sudan,0,0,0,1.0,0.8273092369477911,mcnemar
llama3_3,STP,Sao Tome and Principe,0,0,0,1.0,0.8313253012048193,mcnemar
llama3_3,SUR,Suriname,0,0,0,1.0,0.8353413654618473,mcnemar
llama3_3,SVK,Slovakia,0,0,0,1.0,0.8393574297188755,mcnemar
llama3_3,SVN,Slovenia,0,0,0,1.0,0.8433734939759037,mcnemar
llama3_3,SWE,Sweden,0,0,0,1.0,0.8473895582329317,mcnemar
llama3_3,SWZ,Eswatini,0,0,0,1.0,0.8514056224899599,mcnemar
llama3_3,SXM,Sint Maarten (Dutch part),0,0,0,1.0,0.8554216867469879,mcnemar
llama3_3,SYC,Seychelles,0,0,0,1.0,0.8594377510040161,mcnemar
llama3_3,SYR,Syrian Arab Republic,0,0,0,1.0,0.8634538152610441,mcnemar
llama3_3,TCA,Turks and Caicos Islands,0,0,0,1.0,0.8674698795180723,mcnemar
llama3_3,TCD,Chad,0,0,0,1.0,0.8714859437751004,mcnemar
llama3_3,TGO,Togo,0,0,0,1.0,0.8755020080321285,mcnemar
llama3_3,THA,Thailand,0,0,0,1.0,0.8795180722891566,mcnemar
llama3_3,TJK,Tajikistan,0,0,0,1.0,0.8835341365461847,mcnemar
llama3_3,TKL,Tokelau,0,0,0,1.0,0.8875502008032129,mcnemar
llama3_3,TKM,Turkmenistan,0,0,0,1.0,0.891566265060241,mcnemar
llama3_3,TLS,Timor-Leste,0,0,0,1.0,0.8955823293172691,mcnemar
llama3_3,TON,Tonga,0,0,0,1.0,0.8995983935742972,mcnemar
llama3_3,TTO,Trinidad and Tobago,0,0,0,1.0,0.9036144578313253,mcnemar
llama3_3,TUN,Tunisia,0,0,0,1.0,0.9076305220883534,mcnemar
llama3_3,TUR,Turkey,0,0,0,1.0,0.9116465863453815,mcnemar
llama3_3,TUV,Tuvalu,0,0,0,1.0,0.9156626506024096,mcnemar
llama3_3,TWN,"Taiwan, Province of China",0,0,0,1.0,0.9196787148594378,mcnemar
llama3_3,TZA,"Tanzania, United Republic of",0,0,0,1.0,0.9236947791164659,mcnemar
llama3_3,UGA,Uganda,0,0,0,1.0,0.927710843373494,mcnemar
llama3_3,UKR,Ukraine,0,0,0,1.0,0.9317269076305221,mcnemar
llama3_3,UMI,United States Minor Outlying Islands,0,0,0,1.0,0.9357429718875502,mcnemar
llama3_3,URY,Uruguay,0,0,0,1.0,0.9397590361445783,mcnemar
llama3_3,USA,United States,0,0,0,1.0,0.9437751004016064,mcnemar
llama3_3,UZB,Uzbekistan,0,0,0,1.0,0.9477911646586346,mcnemar
llama3_3,VAT,Holy See (Vatican City State),0,0,0,1.0,0.9518072289156626,mcnemar
llama3_3,VCT,Saint Vincent and the Grenadines,0,0,0,1.0,0.9558232931726908,mcnemar
llama3_3,VEN,"Venezuela, Bolivarian Republic of",0,0,0,1.0,0.9598393574297188,mcnemar
llama3_3,VGB,"Virgin Islands, British",0,0,0,1.0,0.963855421686747,mcnemar
llama3_3,VIR,"Virgin Islands, U.S.",0,0,0,1.0,0.9678714859437751,mcnemar
llama3_3,VNM,Viet Nam,0,0,0,1.0,0.9718875502008032,mcnemar
llama3_3,VUT,Vanuatu,0,0,0,1.0,0.9759036144578314,mcnemar
llama3_3,WLF,Wallis and Futuna,0,0,0,1.0,0.9799196787148594,mcnemar
llama3_3,WSM,Samoa,0,0,0,1.0,0.9839357429718876,mcnemar
llama3_3,YEM,Yemen,0,0,0,1.0,0.9879518072289156,mcnemar
llama3_3,ZAF,South Africa,0,0,0,1.0,0.9919678714859438,mcnemar
llama3_3,ZMB,Zambia,0,0,0,1.0,0.9959839357429718,mcnemar
llama3_3,ZWE,Zimbabwe,0,0,0,1.0,1.0,mcnemar
qwen2_5,ABW,Aruba,0,0,0,1.0,0.004016064257028112,mcnemar
qwen2_5,AFG,Afghanistan,0,0,0,1.0,0.008032128514056224,mcnemar
qwen2_5,AGO,Angola,0,0,0,1.0,0.012048192771084338,mcnemar
qwen2_5,AIA,Anguilla,0,0,0,1.0,0.01606425702811245,mcnemar
qwen2_5,ALA,Åland Islands,0,0,0,1.0,0.020080321285140562,mcnemar
qwen2_5,ALB,Albania,0,0,0,1.0,0.024096385542168676,mcnemar
qwen2_5,AND,Andorra,0,0,0,1.0,0.028112449799196786,mcnemar
qwen2_5,ARE,United Arab Emirates,0,0,0,1.0,0.0321285140562249,mcnemar
qwen2_5,ARG,Argentina,0,0,0,1.0,0.03614457831325301,mcnemar
qwen2_5,ARM,Armenia,0,0,0,1.0,0.040160642570281124,mcnemar
qwen2_5,ASM,American Samoa,0,0,0,1.0,0.04417670682730924,mcnemar
qwen2_5,ATA,Antarctica,0,0,0,1.0,0.04819277108433735,mcnemar
qwen2_5,ATF,French Southern Territories,0,0,0,1.0,0.05220883534136546,mcnemar
qwen2_5,ATG,Antigua and Barbuda,0,0,0,1.0,0.05622489959839357,mcnemar
qwen2_5,AUS,Australia,0,0,0,1.0,0.060240963855421686,mcnemar
qwen2_5,AUT,Austria,0,0,0,1.0,0.0642570281124498,mcnemar
qwen2_5,AZE,Azerbaijan,0,0,0,1.0,0.06827309236947791,mcnemar
qwen2_5,BDI,Burundi,0,0,0,1.0,0.07228915662650602,mcnemar
qwen2_5,BEL,Belgium,0,0,0,1.0,0.07630522088353414,mcnemar
qwen2_5,BEN,Benin,0,0,0,1.0,0.08032128514056225,mcnemar
qwen2_5,BES,"Bonaire, Sint Eustatius and Saba",0,0,0,1.0,0.08433734939759036,mcnemar
qwen2_5,BFA,Burkina Faso,0,0,0,1.0,0.08835341365461848,mcnemar
qwen2_5,BGD,Bangladesh,0,0,0,1.0,0.09236947791164658,mcnemar
qwen2_5,BGR,Bulgaria,0,0,0,1.0,0.0963855421686747,mcnemar
qwen2_5,BHR,Bahrain,0,0,0,1.0,0.10040160642570281,mcnemar
qwen2_5,BHS,Bahamas,0,0,0,1.0,0.10441767068273092,mcnemar
qwen2_5,BIH,Bosnia and Herzegovina,0,0,0,1.0,0.10843373493975904,mcnemar
qwen2_5,BLM,Saint Barthélemy,0,0,0,1.0,0.11244979919678715,mcnemar
qwen2_5,BLR,Belarus,0,0,0,1.0,0.11646586345381527,mcnemar
qwen2_5,BLZ,Belize,0,0,0,1.0,0.12048192771084337,mcnemar
qwen2_5,BMU,Bermuda,0,0,0,1.0,0.12449799196787148,mcnemar
qwen2_5,BOL,"Bolivia, Plurinational State of",0,0,0,1.0,0.1285140562248996,mcnemar
qwen2_5,BRA,Brazil,0,0,0,1.0,0.13253012048192772,mcnemar
qwen2_5,BRB,Barbados,0,0,0,1.0,0.13654618473895583,mcnemar
qwen2_5,BRN,Brunei Darussalam,0,0,0,1.0,0.14056224899598393,mcnemar
qwen2_5,BTN,Bhutan,0,0,0,1.0,0.14457831325301204,mcnemar
qwen2_5,BVT,Bouvet Island,0,0,0,1.0,0.14859437751004015,mcnemar
qwen2_5,BWA,Botswana,0,0,0,1.0,0.15261044176706828,mcnemar
qwen2_5,CAF,Central African Republic,0,0,0,1.0,0.1566265060240964,mcnemar
qwen2_5,CAN,Canada,0,0,0,1.0,0.1606425702811245,mcnemar
qwen2_5,CCK,Cocos (Keeling) Islands,0,0,0,1.0,0.1646586345381526,mcnemar
qwen2_5,CHE,Switzerland,0,0,0,1.0,0.1686746987951807,mcnemar
qwen2_5,CHL,Chile,0,0,0,1.0,0.17269076305220885,mcnemar
qwen2_5,CHN,China,0,0,0,1.0,0.17670682730923695,mcnemar
qwen2_5,CIV,Côte d'Ivoire,0,0,0,1.0,0.18072289156626506,mcnemar
qwen2_5,CMR,Cameroon,0,0,0,1.0,0.18473895582329317,mcnemar
qwen2_5,COD,"Congo, The Democratic Republic of the",0,0,0,1.0,0.18875502008032127,mcnemar
qwen2_5,COG,Congo,0,0,0,1.0,0.1927710843373494,mcnemar
qwen2_5,COK,Cook Islands,0,0,0,1.0,0.19678714859437751,mcnemar
qwen2_5,COL,Colombia,0,0,0,1.0,0.20080321285140562,mcnemar
qwen2_5,COM,Comoros,0,0,0,1.0,0.20481927710843373,mcnemar
qwen2_5,CPV,Cabo Verde,0,0,0,1.0,0.20883534136546184,mcnemar
qwen2_5,CRI,Costa Rica,0,0,0,1.0,0.21285140562248997,mcnemar
qwen2_5,CUB,Cuba,0,0,0,1.0,0.21686746987951808,mcnemar
qwen2_5,CUW,Curaçao,0,0,0,1.0,0.22088353413654618,mcnemar
qwen2_5,CXR,Christmas Island,0,0,0,1.0,0.2248995983935743,mcnemar
qwen2_5,CYM,Cayman Islands,0,0,0,1.0,0.2289156626506024,mcnemar
qwen2_5,CYP,Cyprus,0,0,0,1.0,0.23293172690763053,mcnemar
qwen2_5,CZE,Czechia,0,0,0,1.0,0.23694779116465864,mcnemar
qwen2_5,DEU,Germany,0,0,0,1.0,0.24096385542168675,mcnemar
qwen2_5,DJI,Djibouti,0,0,0,1.0,0.24497991967871485,mcnemar
qwen2_5,DMA,Dominica,0,0,0,1.0,0.24899598393574296,mcnemar
qwen2_5,DNK,Denmark,0,0,0,1.0,0.25301204819277107,mcnemar
qwen2_5,DOM,Dominican Republic,0,0,0,1.0,0.2570281124497992,mcnemar
qwen2_5,DZA,Algeria,0,0,0,1.0,0.26104417670682734,mcnemar
qwen2_5,ECU,Ecuador,0,0,0,1.0,0.26506024096385544,mcnemar
qwen2_5,EGY,Egypt,0,0,0,1.0,0.26907630522088355,mcnemar
qwen2_5,ERI,Eritrea,0,0,0,1.0,0.27309236947791166,mcnemar
qwen2_5,ESH,Western Sahara,0,0,0,1.0,0.27710843373493976,mcnemar
qwen2_5,ESP,Spain,0,0,0,1.0,0.28112449799196787,mcnemar
qwen2_5,EST,Estonia,0,0,0,1.0,0.285140562248996,mcnemar
qwen2_5,ETH,Ethiopia,0,0,0,1.0,0.2891566265060241,mcnemar
qwen2_5,FIN,Finland,0,0,0,1.0,0.2931726907630522,mcnemar
qwen2_5,FJI,Fiji,0,0,0,1.0,0.2971887550200803,mcnemar
qwen2_5,FLK,Falkland Islands (Malvinas),0,0,0,1.0,0.30120481927710846,mcnemar
qwen2_5,FRA,France,0,0,0,1.0,0.30522088353413657,mcnemar
qwen2_5,FRO,Faroe Islands,0,0,0,1.0,0.3092369477911647,mcnemar
qwen2_5,FSM,"Micronesia, Federated States of",0,0,0,1.0,0.3132530120481928,mcnemar
qwen2_5,GAB,Gabon,0,0,0,1.0,0.3172690763052209,mcnemar
qwen2_5,GBR,United Kingdom,0,0,0,1.0,0.321285140562249,mcnemar
qwen2_5,GEO,Georgia,0,0,0,1.0,0.3253012048192771,mcnemar
qwen2_5,GGY,Guernsey,0,0,0,1.0,0.3293172690763052,mcnemar
qwen2_5,GHA,Ghana,0,0,0,1.0,0.3333333333333333,mcnemar
qwen2_5,GIB,Gibraltar,0,0,0,1.0,0.3373493975903614,mcnemar
qwen2_5,GIN,Guinea,0,0,0,1.0,0.3413654618473896,mcnemar
qwen2_5,GLP,Guadeloupe,0,0,0,1.0,0.3453815261044177,mcnemar
qwen2_5,GMB,Gambia,0,0,0,1.0,0.3493975903614458,mcnemar
qwen2_5,GNB,Guinea-Bissau,0,0,0,1.0,0.3534136546184739,mcnemar
qwen2_5,GNQ,Equatorial Guinea,0,0,0,1.0,0.357429718875502,mcnemar
qwen2_5,GRC,Greece,0,0,0,1.0,0.3614457831325301,mcnemar
qwen2_5,GRD,Grenada,0,0,0,1.0,0.3654618473895582,mcnemar
qwen2_5,GRL,Greenland,0,0,0,1.0,0.36947791164658633,mcnemar
qwen2_5,GTM,Guatemala,0,0,0,1.0,0.37349397590361444,mcnemar
qwen2_5,GUF,French Guiana,0,0,0,1.0,0.37751004016064255,mcnemar
qwen2_5,GUM,Guam,0,0,0,1.0,0.3815261044176707,mcnemar
qwen2_5,GUY,Guyana,0,0,0,1.0,0.3855421686746988,mcnemar
qwen2_5,HKG,Hong Kong,0,0,0,1.0,0.3895582329317269,mcnemar
qwen2_5,HMD,Heard Island and McDonald Islands,0,0,0,1.0,0.39357429718875503,mcnemar
qwen2_5,HND,Honduras,0,0,0,1.0,0.39759036144578314,mcnemar
qwen2_5,HRV,Croatia,0,0,0,1.0,0.40160642570281124,mcnemar
qwen2_5,HTI,Haiti,0,0,0,1.0,0.40562248995983935,mcnemar
qwen2_5,HUN,Hungary,0,0,0,1.0,0.40963855421686746,mcnemar
qwen2_5,IDN,Indonesia,0,0,0,1.0,0.41365461847389556,mcnemar
qwen2_5,IMN,Isle of Man,0,0,0,1.0,0.41767068273092367,mcnemar
qwen2_5,IND,India,0,0,0,1.0,0.42168674698795183,mcnemar
qwen2_5,IOT,British Indian Ocean Territory,0,0,0,1.0,0.42570281124497994,mcnemar
qwen2_5,IRL,Ireland,0,0,0,1.0,0.42971887550200805,mcnemar
qwen2_5,IRN,"Iran, Islamic Republic of",0,0,0,1.0,0.43373493975903615,mcnemar
qwen2_5,IRQ,Iraq,0,0,0,1.0,0.43775100401606426,mcnemar
qwen2_5,ISL,Iceland,0,0,0,1.0,0.44176706827309237,mcnemar
qwen2_5,ISR,Israel,0,0,0,1.0,0.4457831325301205,mcnemar
qwen2_5,ITA,Italy,0,0,0,1.0,0.4497991967871486,mcnemar
qwen2_5,JAM,Jamaica,0,0,0,1.0,0.4538152610441767,mcnemar
qwen2_5,JEY,Jersey,0,0,0,1.0,0.4578313253012048,mcnemar
qwen2_5,JOR,Jordan,0,0,0,1.0,0.46184738955823296,mcnemar
qwen2_5,JPN,Japan,0,0,0,1.0,0.46586345381526106,mcnemar
qwen2_5,KAZ,Kazakhstan,0,0,0,1.0,0.46987951807228917,mcnemar
qwen2_5,KEN,Kenya,0,0,0,1.0,0.4738955823293173,mcnemar
qwen2_5,KGZ,Kyrgyzstan,0,0,0,1.0,0.4779116465863454,mcnemar
qwen2_5,KHM,Cambodia,0,0,0,1.0,0.4819277108433735,mcnemar
qwen2_5,KIR,Kiribati,0,0,0,1.0,0.4859437751004016,mcnemar
qwen2_5,KNA,Saint Kitts and Nevis,0,0,0,1.0,0.4899598393574297,mcnemar
qwen2_5,KOR,"Korea, Republic of",0,0,0,1.0,0.4939759036144578,mcnemar
qwen2_5,KWT,Kuwait,0,0,0,1.0,0.4979919678714859,mcnemar
qwen2_5,LAO,Lao People's Democratic Republic,0,0,0,1.0,0.5020080321285141,mcnemar
qwen2_5,LBN,Lebanon,0,0,0,1.0,0.5060240963855421,mcnemar
qwen2_5,LBR,Liberia,0,0,0,1.0,0.5100401606425703,mcnemar
qwen2_5,LBY,Libya,0,0,0,1.0,0.5140562248995983,mcnemar
qwen2_5,LCA,Saint Lucia,0,0,0,1.0,0.5180722891566265,mcnemar
qwen2_5,LIE,Liechtenstein,0,0,0,1.0,0.5220883534136547,mcnemar
qwen2_5,LKA,Sri Lanka,0,0,0,1.0,0.5261044176706827,mcnemar
qwen2_5,LSO,Lesotho,0,0,0,1.0,0.5301204819277109,mcnemar
qwen2_5,LTU,Lithuania,0,0,0,1.0,0.5341365461847389,mcnemar
qwen2_5,LUX,Luxembourg,0,0,0,1.0,0.5381526104417671,mcnemar
qwen2_5,LVA,Latvia,0,0,0,1.0,0.5421686746987951,mcnemar
qwen2_5,MAC,Macao,0,0,0,1.0,0.5461847389558233,mcnemar
qwen2_5,MAF,Saint Martin (French part),0,0,0,1.0,0.5502008032128514,mcnemar
qwen2_5,MAR,Morocco,0,0,0,1.0,0.5542168674698795,mcnemar
qwen2_5,MCO,Monaco,0,0,0,1.0,0.5582329317269076,mcnemar
qwen2_5,MDA,"Moldova, Republic of",0,0,0,1.0,0.5622489959839357,mcnemar
qwen2_5,MDG,Madagascar,0,0,0,1.0,0.5662650602409639,mcnemar
qwen2_5,MDV,Maldives,0,0,0,1.0,0.570281124497992,mcnemar
qwen2_5,MEX,Mexico,0,0,0,1.0,0.5742971887550201,mcnemar
qwen2_5,MHL,Marshall Islands,0,0,0,1.0,0.5783132530120482,mcnemar
qwen2_5,MKD,North Macedonia,0,0,0,1.0,0.5823293172690763,mcnemar
qwen2_5,MLI,Mali,0,0,0,1.0,0.5863453815261044,mcnemar
qwen2_5,MLT,Malta,0,0,0,1.0,0.5903614457831325,mcnemar
qwen2_5,MMR,Myanmar,0,0,0,1.0,0.5943775100401606,mcnemar
qwen2_5,MNE,Montenegro,0,0,0,1.0,0.5983935742971888,mcnemar
qwen2_5,MNG,Mongolia,0,0,0,1.0,0.6024096385542169,mcnemar
qwen2_5,MNP,Northern Mariana Islands,0,0,0,1.0,0.606425702811245,mcnemar
qwen2_5,MOZ,Mozambique,0,0,0,1.0,0.6104417670682731,mcnemar
qwen2_5,MRT,Mauritania,0,0,0,1.0,0.6144578313253012,mcnemar
qwen2_5,MSR,Montserrat,0,0,0,1.0,0.6184738955823293,mcnemar
qwen2_5,MTQ,Martinique,0,0,0,1.0,0.6224899598393574,mcnemar
qwen2_5,MUS,Mauritius,0,0,0,1.0,0.6265060240963856,mcnemar
qwen2_5,MWI,Malawi,0,0,0,1.0,0.6305220883534136,mcnemar
qwen2_5,MYS,Malaysia,0,0,0,1.0,0.6345381526104418,mcnemar
qwen2_5,MYT,Mayotte,0,0,0,1.0,0.6385542168674698,mcnemar
qwen2_5,NAM,Namibia,0,0,0,1.0,0.642570281124498,mcnemar
qwen2_5,NCL,New Caledonia,0,0,0,1.0,0.6465863453815262,mcnemar
qwen2_5,NER,Niger,0,0,0,1.0,0.6506024096385542,mcnemar
qwen2_5,NFK,Norfolk Island,0,0,0,1.0,0.6546184738955824,mcnemar
qwen2_5,NGA,Nigeria,0,0,0,1.0,0.6586345381526104,mcnemar
qwen2_5,NIC,Nicaragua,0,0,0,1.0,0.6626506024096386,mcnemar
qwen2_5,NIU,Niue,0,0,0,1.0,0.6666666666666666,mcnemar
qwen2_5,NLD,Netherlands,0,0,0,1.0,0.6706827309236948,mcnemar
qwen2_5,NOR,Norway,0,0,0,1.0,0.6746987951807228,mcnemar
qwen2_5,NPL,Nepal,0,0,0,1.0,0.678714859437751,mcnemar
qwen2_5,NRU,Nauru,0,0,0,1.0,0.6827309236947792,mcnemar
qwen2_5,NZL,New Zealand,0,0,0,1.0,0.6867469879518072,mcnemar
qwen2_5,OMN,Oman,0,0,0,1.0,0.6907630522088354,mcnemar
qwen2_5,PAK,Pakistan,0,0,0,1.0,0.6947791164658634,mcnemar
qwen2_5,PAN,Panama,0,0,0,1.0,0.6987951807228916,mcnemar
qwen2_5,PCN,Pitcairn,0,0,0,1.0,0.7028112449799196,mcnemar
qwen2_5,PER,Peru,0,0,0,1.0,0.7068273092369478,mcnemar
qwen2_5,PHL,Philippines,0,0,0,1.0,0.7108433734939759,mcnemar
qwen2_5,PLW,Palau,0,0,0,1.0,0.714859437751004,mcnemar
qwen2_5,PNG,Papua New Guinea,0,0,0,1.0,0.7188755020080321,mcnemar
qwen2_5,POL,Poland,0,0,0,1.0,0.7228915662650602,mcnemar
qwen2_5,PRI,Puerto Rico,0,0,0,1.0,0.7269076305220884,mcnemar
qwen2_5,PRK,"Korea, Democratic People's Republic of",0,0,0,1.0,0.7309236947791165,mcnemar
qwen2_5,PRT,Portugal,0,0,0,1.0,0.7349397590361446,mcnemar
qwen2_5,PRY,Paraguay,0,0,0,1.0,0.7389558232931727,mcnemar
qwen2_5,PSE,"Palestine, State of",0,0,0,1.0,0.7429718875502008,mcnemar
qwen2_5,PYF,French Polynesia,0,0,0,1.0,0.7469879518072289,mcnemar
qwen2_5,QAT,Qatar,0,0,0,1.0,0.751004016064257,mcnemar
qwen2_5,REU,Réunion,0,0,0,1.0,0.7550200803212851,mcnemar
qwen2_5,ROU,Romania,0,0,0,1.0,0.7590361445783133,mcnemar
qwen2_5,RUS,Russian Federation,0,0,0,1.0,0.7630522088353414,mcnemar
qwen2_5,RWA,Rwanda,0,0,0,1.0,0.7670682730923695,mcnemar
qwen2_5,SAU,Saudi Arabia,0,0,0,1.0,0.7710843373493976,mcnemar
qwen2_5,SDN,Sudan,0,0,0,1.0,0.7751004016064257,mcnemar
qwen2_5,SEN,Senegal,0,0,0,1.0,0.7791164658634538,mcnemar
qwen2_5,SGP,Singapore,0,0,0,1.0,0.7831325301204819,mcnemar
qwen2_5,SGS,South Georgia and the South Sandwich Islands,0,0,0,1.0,0.7871485943775101,mcnemar
qwen2_5,SHN,"Saint Helena, Ascension and Tristan da Cunha",0,0,0,1.0,0.7911646586345381,mcnemar
qwen2_5,SJM,Svalbard and Jan Mayen,0,0,0,1.0,0.7951807228915663,mcnemar
qwen2_5,SLB,Solomon Islands,0,0,0,1.0,0.7991967871485943,mcnemar
qwen2_5,SLE,Sierra Leone,0,0,0,1.0,0.8032128514056225,mcnemar
qwen2_5,SLV,El Salvador,0,0,0,1.0,0.8072289156626506,mcnemar
qwen2_5,SMR,San Marino,0,0,0,1.0,0.8112449799196787,mcnemar
qwen2_5,SOM,Somalia,0,0,0,1.0,0.8152610441767069,mcnemar
qwen2_5,SPM,Saint Pierre and Miquelon,0,0,0,1.0,0.8192771084337349,mcnemar
qwen2_5,SRB,Serbia,0,0,0,1.0,0.8232931726907631,mcnemar
qwen2_5,SSD,South Sudan,0,0,0,1.0,0.8273092369477911,mcnemar
qwen2_5,STP,Sao Tome and Principe,0,0,0,1.0,0.8313253012048193,mcnemar
qwen2_5,SUR,Suriname,0,0,0,1.0,0.8353413654618473,mcnemar
qwen2_5,SVK,Slovakia,0,0,0,1.0,0.8393574297188755,mcnemar
qwen2_5,SVN,Slovenia,0,0,0,1.0,0.8433734939759037,mcnemar
qwen2_5,SWE,Sweden,0,0,0,1.0,0.8473895582329317,mcnemar
qwen2_5,SWZ,Eswatini,0,0,0,1.0,0.8514056224899599,mcnemar
qwen2_5,SXM,Sint Maarten (Dutch part),0,0,0,1.0,0.8554216867469879,mcnemar
qwen2_5,SYC,Seychelles,0,0,0,1.0,0.8594377510040161,mcnemar
qwen2_5,SYR,Syrian Arab Republic,0,0,0,1.0,0.8634538152610441,mcnemar
qwen2_5,TCA,Turks and Caicos Islands,0,0,0,1.0,0.8674698795180723,mcnemar
qwen2_5,TCD,Chad,0,0,0,1.0,0.8714859437751004,mcnemar
qwen2_5,TGO,Togo,0,0,0,1.0,0.8755020080321285,mcnemar
qwen2_5,THA,Thailand,0,0,0,1.0,0.8795180722891566,mcnemar
qwen2_5,TJK,Tajikistan,0,0,0,1.0,0.8835341365461847,mcnemar
qwen2_5,TKL,Tokelau,0,0,0,1.0,0.8875502008032129,mcnemar
qwen2_5,TKM,Turkmenistan,0,0,0,1.0,0.891566265060241,mcnemar
qwen2_5,TLS,Timor-Leste,0,0,0,1.0,0.8955823293172691,mcnemar
qwen2_5,TON,Tonga,0,0,0,1.0,0.8995983935742972,mcnemar
qwen2_5,TTO,Trinidad and Tobago,0,0,0,1.0,0.9036144578313253,mcnemar
qwen2_5,TUN,Tunisia,0,0,0,1.0,0.9076305220883534,mcnemar
qwen2_5,TUR,Turkey,0,0,0,1.0,0.9116465863453815,mcnemar
qwen2_5,TUV,Tuvalu,0,0,0,1.0,0.9156626506024096,mcnemar
qwen2_5,TWN,"Taiwan, Province of China",0,0,0,1.0,0.9196787148594378,mcnemar
qwen2_5,TZA,"Tanzania, United Republic of",0,0,0,1.0,0.9236947791164659,mcnemar
qwen2_5,UGA,Uganda,0,0,0,1.0,0.927710843373494,mcnemar
qwen2_5,UKR,Ukraine,0,0,0,1.0,0.9317269076305221,mcnemar
qwen2_5,UMI,United States Minor Outlying Islands,0,0,0,1.0,0.9357429718875502,mcnemar
qwen2_5,URY,Uruguay,0,0,0,1.0,0.9397590361445783,mcnemar
qwen2_5,USA,United States,0,0,0,1.0,0.9437751004016064,mcnemar
qwen2_5,UZB,Uzbekistan,0,0,0,1.0,0.9477911646586346,mcnemar
qwen2_5,VAT,Holy See (Vatican City State),0,0,0,1.0,0.9518072289156626,mcnemar
qwen2_5,VCT,Saint Vincent and the Grenadines,0,0,0,1.0,0.9558232931726908,mcnemar
qwen2_5,VEN,"Venezuela, Bolivarian Republic of",0,0,0,1.0,0.9598393574297188,mcnemar
qwen2_5,VGB,"Virgin Islands, British",0,0,0,1.0,0.963855421686747,mcnemar
qwen2_5,VIR,"Virgin Islands, U.S.",0,0,0,1.0,0.9678714859437751,mcnemar
qwen2_5,VNM,Viet Nam,0,0,0,1.0,0.9718875502008032,mcnemar
